
Timeout                                  :5
Think Time                               :4
Number of Requests                       :300
Number of User                           :10
DBMS Service Mean Time                   :1
Web Server Service Mean Time             :0.75
Round Robin Quantum Time                 :0.3
Interarrival Mean Time                   :0.05
Web Cores                                :8
Web Queue Size                           :100
Departure Probaility of web              :50
DBMS Cores                               :4
DBMS Queue Size                          :100
Probability Type                         :1
------------------------------------------------------------------------------------------------------------------------------------------------------
simTime				Request ID				Event_type				Queue Size				Server Type				Next station
4.15168				7.00000				Scheduling				0				Web Server				Web Server				
4.15168				2.00000				Scheduling				0				Web Server				Web Server				
4.15168				57.00000				Scheduling				0				Web Server				Web Server				
4.18796				15.00000				Departure				0				Web Server				DBMS Server				
4.20206				40.00000				Departure				NA				Web Server				Client Station				
4.20941				7.00000				Departure				NA				Web Server				Client Station				
4.25951				13.00000				Arrival					0				DBMS Server				Web Server				
4.31531				2.00000				Departure				NA				Web Server				Client Station				
4.33602				15.00000				Arrival					0				DBMS Server				Web Server				
4.35327				57.00000				Departure				NA				Web Server				Client Station				
4.50941				13.00000				Scheduling				0				Web Server				Web Server				
4.54917				13.00000				Departure				NA				Web Server				Client Station				
4.61531				15.00000				Scheduling				0				Web Server				Web Server				
4.73159				15.00000				Departure				0				Web Server				DBMS Server				
4.75230				15.00000				Arrival					0				DBMS Server				Web Server				
5.03159				15.00000				Scheduling				0				Web Server				Web Server				
5.14786				15.00000				Departure				NA				Web Server				Client Station				
Experiment Number 8 Drop Packet Rate:0.00000 Success Packet :59.00000 Web Service Time :22.64755 DBMS Service Time :21.46640 Total Service Time :44.11395 Total Wait Time :71.51629 webcoreUtilisation:0.84955
 dbmscoreUtilisation:0.72267 dbms wait time :1.85578 Through put :11.65532 Badput :0.19426 GoodPut :11.46107 TimeOut Request:1.00000
------------------------------------------------------------------------------------------------------------------------------------------------------
simTime				Request ID				Event_type				Queue Size				Server Type				Next station
------------------------------------------------------------------------------------------------------------------------------------------------------
0.00036					5.00000				Departure				0				Client Station				Web Server				
0.00114					39.00000				Departure				0				Client Station				Web Server				
0.00166					72.00000				Departure				0				Client Station				Web Server				
0.00250					25.00000				Departure				0				Client Station				Web Server				
0.00375					82.00000				Departure				0				Client Station				Web Server				
0.00432					37.00000				Departure				0				Client Station				Web Server				
0.00522					56.00000				Departure				0				Client Station				Web Server				
0.00629					61.00000				Departure				0				Client Station				Web Server				
0.00690					83.00000				Departure				1				Client Station				Web Server				
0.00751					11.00000				Departure				2				Client Station				Web Server				
0.00877					4.00000				Departure				3				Client Station				Web Server				
0.00904					52.00000				Departure				4				Client Station				Web Server				
0.00992					16.00000				Departure				5				Client Station				Web Server				
0.01008					51.00000				Departure				6				Client Station				Web Server				
0.01110					23.00000				Departure				7				Client Station				Web Server				
0.01116					63.00000				Departure				8				Client Station				Web Server				
0.01159					89.00000				Departure				9				Client Station				Web Server				
0.01194				37.00000				Departure				NA				Web Server				Client Station				
0.01194				83.00000				Departure				NA				Web Server				Client Station				
0.01194				11.00000				Departure				0				Web Server				DBMS Server				
0.01222					65.00000				Departure				8				Client Station				Web Server				
0.01261					50.00000				Departure				9				Client Station				Web Server				
0.01265					88.00000				Departure				10				Client Station				Web Server				
0.01308					1.00000				Departure				11				Client Station				Web Server				
0.01320					19.00000				Departure				12				Client Station				Web Server				
0.01480					30.00000				Departure				13				Client Station				Web Server				
0.01502					35.00000				Departure				14				Client Station				Web Server				
0.01542					12.00000				Departure				15				Client Station				Web Server				
0.01591					58.00000				Departure				16				Client Station				Web Server				
0.01692					57.00000				Departure				17				Client Station				Web Server				
0.01747					9.00000				Departure				18				Client Station				Web Server				
0.01812					86.00000				Departure				19				Client Station				Web Server				
0.01894					69.00000				Departure				20				Client Station				Web Server				
0.01904					32.00000				Departure				21				Client Station				Web Server				
0.02013					87.00000				Departure				22				Client Station				Web Server				
0.02040					45.00000				Departure				23				Client Station				Web Server				
0.02069					44.00000				Departure				24				Client Station				Web Server				
0.02073					73.00000				Departure				25				Client Station				Web Server				
0.02112					31.00000				Departure				26				Client Station				Web Server				
0.02181					18.00000				Departure				27				Client Station				Web Server				
0.02279					24.00000				Departure				28				Client Station				Web Server				
0.02284					41.00000				Departure				29				Client Station				Web Server				
0.02288					15.00000				Departure				30				Client Station				Web Server				
0.02306					84.00000				Departure				31				Client Station				Web Server				
0.02498					74.00000				Departure				32				Client Station				Web Server				
0.02525					43.00000				Departure				33				Client Station				Web Server				
0.02602					79.00000				Departure				34				Client Station				Web Server				
0.02652					62.00000				Departure				35				Client Station				Web Server				
0.02793					2.00000				Departure				36				Client Station				Web Server				
0.02805					76.00000				Departure				37				Client Station				Web Server				
0.02881					0.00000				Departure				38				Client Station				Web Server				
0.02939					66.00000				Departure				39				Client Station				Web Server				
0.02950					17.00000				Departure				40				Client Station				Web Server				
0.02990					33.00000				Departure				41				Client Station				Web Server				
0.03031					13.00000				Departure				42				Client Station				Web Server				
0.03139					77.00000				Departure				43				Client Station				Web Server				
0.03142					60.00000				Departure				44				Client Station				Web Server				
0.03163					49.00000				Departure				45				Client Station				Web Server				
0.03165					7.00000				Departure				46				Client Station				Web Server				
0.03202					3.00000				Departure				47				Client Station				Web Server				
0.03312					85.00000				Departure				48				Client Station				Web Server				
0.03327					26.00000				Departure				49				Client Station				Web Server				
0.03329					40.00000				Departure				50				Client Station				Web Server				
0.03410					46.00000				Departure				51				Client Station				Web Server				
0.03463					20.00000				Departure				52				Client Station				Web Server				
0.03502					21.00000				Departure				53				Client Station				Web Server				
0.03517					28.00000				Departure				54				Client Station				Web Server				
0.03524					36.00000				Departure				55				Client Station				Web Server				
0.03566					10.00000				Departure				56				Client Station				Web Server				
0.03570					70.00000				Departure				57				Client Station				Web Server				
0.03655					78.00000				Departure				58				Client Station				Web Server				
0.03692					8.00000				Departure				59				Client Station				Web Server				
0.03745					54.00000				Departure				60				Client Station				Web Server				
0.03763					55.00000				Departure				61				Client Station				Web Server				
0.04000					67.00000				Departure				62				Client Station				Web Server				
0.04010					64.00000				Departure				63				Client Station				Web Server				
0.04046					42.00000				Departure				64				Client Station				Web Server				
0.04073					38.00000				Departure				65				Client Station				Web Server				
0.04145					47.00000				Departure				66				Client Station				Web Server				
0.04167					75.00000				Departure				67				Client Station				Web Server				
0.04180					68.00000				Departure				68				Client Station				Web Server				
0.04230					34.00000				Departure				69				Client Station				Web Server				
0.04268					22.00000				Departure				70				Client Station				Web Server				
0.04318					27.00000				Departure				71				Client Station				Web Server				
0.04356					29.00000				Departure				72				Client Station				Web Server				
0.04362					14.00000				Departure				73				Client Station				Web Server				
0.04394					59.00000				Departure				74				Client Station				Web Server				
0.04458					80.00000				Departure				75				Client Station				Web Server				
0.04476					6.00000				Departure				76				Client Station				Web Server				
0.04561					53.00000				Departure				77				Client Station				Web Server				
0.04564					48.00000				Departure				78				Client Station				Web Server				
0.04827					81.00000				Departure				79				Client Station				Web Server				
0.04909					71.00000				Departure				80				Client Station				Web Server				
0.11650				11.00000				Arrival					80				DBMS Server				Web Server				
0.11650				11.00000				Departure				0				Web Server				DBMS Server				
0.22107				11.00000				Arrival					80				DBMS Server				Web Server				
0.22107				11.00000				Departure				NA				Web Server				Client Station				
0.22107				4.00000				Departure				0				Web Server				DBMS Server				
0.24241				25.00000				Departure				0				Web Server				DBMS Server				
0.29976				61.00000				Departure				0				Web Server				DBMS Server				
0.30036				39.00000				Scheduling				79				Web Server				Web Server				
0.30036				82.00000				Scheduling				79				Web Server				Web Server				
0.30036				5.00000				Scheduling				79				Web Server				Web Server				
0.30036				52.00000				Departure				NA				Web Server				Client Station				
0.30036				16.00000				Departure				0				Web Server				DBMS Server				
0.30036				23.00000				Departure				NA				Web Server				Client Station				
0.30036				72.00000				Scheduling				77				Web Server				Web Server				
0.30036				51.00000				Departure				NA				Web Server				Client Station				
0.30036				56.00000				Scheduling				76				Web Server				Web Server				
0.30036				63.00000				Departure				1				Web Server				DBMS Server				
0.30036				89.00000				Departure				NA				Web Server				Client Station				
0.30036				65.00000				Departure				2				Web Server				DBMS Server				
0.30036				88.00000				Departure				NA				Web Server				Client Station				
0.30036				50.00000				Departure				3				Web Server				DBMS Server				
0.30036				1.00000				Departure				NA				Web Server				Client Station				
0.30036				19.00000				Departure				NA				Web Server				Client Station				
0.30036				30.00000				Departure				NA				Web Server				Client Station				
0.30036				35.00000				Departure				4				Web Server				DBMS Server				
0.46312				25.00000				Arrival					71				DBMS Server				Web Server				
0.46312				63.00000				Arrival					71				DBMS Server				Web Server				
0.46312				65.00000				Arrival					71				DBMS Server				Web Server				
0.46312				50.00000				Arrival					71				DBMS Server				Web Server				
0.46312				35.00000				Arrival					71				DBMS Server				Web Server				
0.51937				4.00000				Arrival					71				DBMS Server				Web Server				
0.52048				61.00000				Arrival					71				DBMS Server				Web Server				
0.54241				25.00000				Departure				NA				Web Server				Client Station				
0.54241				12.00000				Departure				0				Web Server				DBMS Server				
0.55073				65.00000				Departure				0				Web Server				DBMS Server				
0.58405				16.00000				Arrival					70				DBMS Server				Web Server				
0.58642				63.00000				Departure				0				Web Server				DBMS Server				
0.59866				4.00000				Departure				0				Web Server				DBMS Server				
0.59976				61.00000				Departure				1				Web Server				DBMS Server				
0.60036				50.00000				Scheduling				70				Web Server				Web Server				
0.60036				35.00000				Scheduling				70				Web Server				Web Server				
0.60036				58.00000				Departure				2				Web Server				DBMS Server				
0.60036				57.00000				Departure				NA				Web Server				Client Station				
0.60036				9.00000				Departure				3				Web Server				DBMS Server				
0.63594				12.00000				Arrival					69				DBMS Server				Web Server				
0.63594				61.00000				Arrival					69				DBMS Server				Web Server				
0.63594				58.00000				Arrival					69				DBMS Server				Web Server				
0.62732				58.00000				Departure				1				Web Server				DBMS Server				
0.63594				9.00000				Arrival					69				DBMS Server				Web Server				
0.63594				58.00000				Arrival					69				DBMS Server				Web Server				
0.65428				58.00000				Departure				NA				Web Server				Client Station				
0.65428				86.00000				Departure				NA				Web Server				Client Station				
0.65428				69.00000				Departure				NA				Web Server				Client Station				
0.65428				32.00000				Departure				NA				Web Server				Client Station				
